,City,Year,Company,Model,Variant,KM_Driven,No._of_Owners,Fuel_Type,Calculated_Score,Original_Price,Discount,On_Road_Price,Ex_Showroom_Price
3947,Hyderabad,2020,KIA,SELTOS,HTX 1.5 DIESEL,61867,1,Diesel,715000,1447299,5000,1442299,1430111
3948,Hyderabad,2017,MARUTI,ALTO K10,VXI,52083,1,Petrol,3405,362299,29800,332499,319957
3949,Hyderabad,2019,HYUNDAI,NEW SANTRO,SPORTZ 1.1,42825,2,Petrol,507000,534099,37900,496199,482301
3950,Hyderabad,2020,MARUTI,S PRESSO,VXI PLUS,4608,1,Petrol,367000,524999,26500,498499,485957
3951,Hyderabad,2019,HYUNDAI,NEW SANTRO,SPORTZ 1.1,19126,1,Petrol,367000,550119,27020,523099,509201
3952,Hyderabad,2018,HYUNDAI,EON,MAGNA PLUS,58146,2,Petrol,507000,358999,0,358999,346457
3953,Hyderabad,2015,HONDA,JAZZ,1.2 VX I-VTECH,84253,1,Petrol,102000,588799,24700,564099,550201
3954,Hyderabad,2021,HYUNDAI,VERNA,SX (O) DIESEL MT,14399,1,Diesel,715000,1538399,60400,1477999,1468311
3955,Hyderabad,2022,MARUTI,VITARA BREZZA,ZXI,9096,1,Petrol,474000,1079099,0,1079099,1069411
3956,Hyderabad,2014,NISSAN,TERRANO,XV D THP PREMIUM 110 PS,90968,1,Diesel,102000,700799,0,700799,688611
3957,Hyderabad,2016,FORD,NEW FIGO,1.5 TITANIUM AT PETROL,56619,2,Petrol,181000,572299,35300,536999,527311
3958,Hyderabad,2017,MARUTI,ALTO 800,VXI,63050,2,Petrol,315000,303399,0,303399,290857
3959,Hyderabad,2021,MARUTI,VITARA BREZZA,ZXI +,26848,1,Petrol,715000,1065899,0,1065899,1056211
3960,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ O 1.2,28809,2,Petrol,169000,538799,25800,512999,499101
3961,Hyderabad,2016,HYUNDAI,CRETA,1.6 SX CRDI,96615,1,Diesel,715000,997399,28000,969399,949992
3962,Hyderabad,2018,MARUTI,WAGON R 1.0,VXI,12453,3,Petrol,169000,470799,19700,451099,438557
3963,Hyderabad,2021,HYUNDAI,NEW SANTRO,1.1 SPORTS AMT,20648,1,Petrol,507000,697399,44800,652599,640411
3964,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ O 1.2,50334,2,Petrol,507000,538799,31600,507199,493301
3965,Hyderabad,2017,MARUTI,WAGON R 1.0,VXI,81492,2,Petrol,102000,418199,13300,404899,392357
3966,Hyderabad,2018,HYUNDAI,ELITE I20,SPORTZ 1.2,68090,1,Petrol,315000,646999,0,646999,633101
3967,Hyderabad,2018,MARUTI,VITARA BREZZA,ZDI,51520,1,Diesel,507000,983399,0,983399,969501
3968,Hyderabad,2017,MAHINDRA,KUV100,K4 6 STR,45609,2,Petrol,169000,422299,0,422299,412611
3969,Hyderabad,2019,MARUTI,EECO,5 STR WITH AC PLUSHTR,28408,2,Petrol,367000,486599,0,486599,476911
3970,Hyderabad,2019,KIA,SELTOS,1.5 GTX+ AT,69553,1,Diesel,715000,1693299,36900,1656399,1642501
3971,Hyderabad,2016,HYUNDAI,GRAND I10,1.2 ASTA (O) AT,65617,1,Petrol,102000,543599,22800,520799,506901
3972,Hyderabad,2014,HONDA,BRIO,1.2 S MT I VTEC,73873,1,Petrol,140000,386099,5000,381099,367201
3973,Hyderabad,2015,NISSAN,TERRANO,XV D THP PREMIUM 110 PS,87760,2,Diesel,102000,634099,5000,629099,616911
3974,Hyderabad,2020,MG,HECTOR,SHARP 2.0 DIESEL,69314,1,Diesel,715000,1762899,182600,1580299,1570611
3975,Hyderabad,2019,HYUNDAI,NEW SANTRO,SPORTZ 1.1,72900,1,Petrol,507000,532099,55800,476299,462401
3976,Hyderabad,2020,VOLKSWAGEN,POLO,HIGHLINE PLUS 1.0 TSI MT,23433,1,Petrol,715000,932199,99800,832399,822711
3977,Hyderabad,2017,HYUNDAI,ELITE I20,SPORTZ 1.2,35634,1,Petrol,169000,666199,0,666199,652301
3978,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ O 1.2,72123,1,Petrol,507000,532499,23500,508999,495101
3979,Hyderabad,2018,HYUNDAI,ELITE I20,SPORTZ 1.2,13741,1,Petrol,370000,690799,0,690799,681111
3980,Hyderabad,2017,HYUNDAI,XCENT,E PLUS,60864,2,Petrol,507000,537099,0,537099,523201
3981,Hyderabad,2019,HYUNDAI,CRETA,1.6 SX CRDI,43870,2,Diesel,715000,1331399,95700,1235699,1216292
3982,Hyderabad,2020,HYUNDAI,CRETA,S CRDI,58113,1,Diesel,715000,1418599,80100,1338499,1328811
3983,Hyderabad,2015,HONDA,JAZZ,1.2 VX I-VTECH,82373,3,Petrol,102000,585549,74050,511499,497601
3984,Hyderabad,2016,HONDA,JAZZ,1.2 V AT,42524,2,Petrol,181000,677899,15900,661999,648101
3985,Hyderabad,2021,MARUTI,VITARA BREZZA,ZXI+ AT SHVS,3450,1,Petrol,474000,1272799,0,1272799,1263111
3986,Hyderabad,2020,MAHINDRA,SCORPIO,S9,47827,1,Diesel,715000,1621999,41950,1580049,1570361
3987,Hyderabad,2018,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,96783,1,Petrol,507000,529099,32400,496699,482801
3988,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,77211,1,Petrol,507000,544999,33600,511399,497501
3989,Hyderabad,2020,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,19960,1,Petrol,367000,831799,11900,819899,806001
3990,Hyderabad,2020,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,43918,1,Petrol,715000,780599,0,780599,770911
3991,Hyderabad,2020,HYUNDAI,VENUE,SX 1.0 GDI IMT,21044,1,Petrol,507000,1048999,57300,991699,982011
3992,Hyderabad,2019,HYUNDAI,VENUE,SX(O) CRDi,61035,2,Diesel,507000,1150399,39200,1111199,1101511
3993,Hyderabad,2020,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,48695,1,Petrol,715000,786899,0,786899,773001
3994,Hyderabad,2018,HYUNDAI,ELITE I20,ASTA 1.2,18327,1,Petrol,169000,712999,8600,704399,690501
3995,Hyderabad,2014,HYUNDAI,XCENT,S 1.1 CRDI,92016,3,Diesel,102000,414299,0,414299,400401
3996,Hyderabad,2020,HYUNDAI,VENUE,SX(O) CRDi,55241,1,Diesel,507000,1130999,71600,1059399,1045501
3997,Hyderabad,2021,MG,HECTOR,SHINE 1.5 TURBO MT,18388,1,Petrol,715000,1732399,154700,1577699,1565511
3998,Hyderabad,2021,DATSUN,REDI GO,1.0 T(O) AT,17827,1,Petrol,507000,533399,0,533399,523711
3999,Hyderabad,2021,HYUNDAI,NEW SANTRO,1.1 SPORTS AMT,5678,2,Petrol,474000,652599,0,652599,640411
4000,Hyderabad,2017,HYUNDAI,ELITE I20,SPORTZ 1.2,65935,1,Petrol,315000,647299,0,647299,633401
4001,Hyderabad,2019,HYUNDAI,NEW SANTRO,1.1 MAGNA MT,19215,1,Petrol,169000,484099,0,484099,470201
4002,Hyderabad,2019,JEEP,COMPASS,2.0 SPORT PLUS,77081,1,Diesel,715000,1501899,136600,1365299,1345892
4003,Hyderabad,2014,HYUNDAI,GRAND I10,SPORTZ 1.1 CRDI,70870,1,Diesel,181000,418299,5000,413299,399401
4004,Hyderabad,2017,HYUNDAI,XCENT,E PLUS,57473,1,Petrol,507000,538649,5000,533649,519751
4005,Hyderabad,2020,VOLKSWAGEN,VENTO,COMFORTLINE 1.0 TSI MT,21907,2,Petrol,507000,1030699,44200,986499,976811
4006,Hyderabad,2015,HONDA,CITY,VX MT PETROL,72001,2,Petrol,102000,687099,15000,672099,658201
4007,Hyderabad,2018,HONDA,AMAZE,1.2 S (O) MT I VTEC,50754,1,Petrol,507000,534199,5000,529199,515301
4008,Hyderabad,2015,TOYOTA,ETIOS LIVA,D-4D VXD,94030,1,Diesel,102000,590899,16200,574699,560801
4009,Hyderabad,2022,MARUTI,CIAZ,ALPHA 1.5 MT VTVT SHVS,4692,1,Petrol,367000,1237399,46100,1191299,1181611
4010,Hyderabad,2018,MARUTI,WAGON R 1.0,VXI,82998,1,Petrol,507000,463999,26700,437299,427611
4011,Hyderabad,2021,HYUNDAI,NEW I20,ASTA 1.0 GDI DCT,5075,1,Petrol,474000,1165799,0,1165799,1156111
4012,Hyderabad,2014,MARUTI,WAGON R 1.0,VXI,20120,3,Petrol,140000,403599,19700,383899,374211
4013,Hyderabad,2014,MARUTI,WAGON R 1.0,VXI,59365,2,Petrol,181000,367999,8400,359599,347057
4014,Hyderabad,2015,MARUTI,WAGON R 1.0,VXI,40687,1,Petrol,140000,402899,15000,387899,378211
4015,Hyderabad,2019,MARUTI,WAGON R 1.0,VXI,33806,2,Petrol,169000,472999,22400,450599,438057
4016,Hyderabad,2022,MARUTI,DZIRE,ZXI Plus,5683,1,Petrol,474000,958399,0,958399,946211
4017,Hyderabad,2019,MARUTI,DZIRE,VXI,34962,1,Petrol,507000,711499,7300,704199,694511
4018,Hyderabad,2019,TATA,TIAGO,XZ+ 1.2 Revotron,25987,1,Petrol,367000,623899,17400,606499,592601
4019,Hyderabad,2016,MARUTI,WAGON R 1.0,VXI,50663,2,Petrol,181000,417199,21100,396099,383557
4020,Hyderabad,2015,MARUTI,WAGON R 1.0,LXI,50635,1,Petrol,181000,352899,0,352899,340357
4021,Hyderabad,2020,HYUNDAI,NEW SANTRO,ASTA 1.1 MT,31747,1,Petrol,507000,551399,23600,527799,513901
4022,Hyderabad,2017,HYUNDAI,ELITE I20,SPORTZ 1.2,48779,1,Petrol,370000,637099,0,637099,623201
4023,Hyderabad,2020,HYUNDAI,CRETA,SX PETROL MT,17580,1,Petrol,474000,1500699,31400,1469299,1459611
4024,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,58861,1,Petrol,507000,538999,21100,517899,504001
4025,Hyderabad,2017,MARUTI,VITARA BREZZA,ZDI PLUS DUAL TONE,51542,1,Diesel,507000,889699,0,889699,880011
4026,Hyderabad,2020,HYUNDAI,NEW SANTRO,SPORTZ 1.1,20995,1,Petrol,367000,534099,5100,528999,515101
4027,Hyderabad,2019,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,20846,2,Petrol,367000,612199,30000,582199,568301
4028,Hyderabad,2017,MARUTI,WAGON R 1.0,LXI CNG,55438,1,Petrol + CNG,507000,422099,9400,412699,400157
4029,Hyderabad,2017,HYUNDAI,CRETA,SX PLUS 1.6 DUAL TONE VTVT,91536,1,Petrol,507000,997199,60000,937199,917792
4030,Hyderabad,2015,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,47308,1,Petrol,181000,484299,5000,479299,469611
4031,Hyderabad,2016,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,92021,1,Diesel,715000,1099299,27400,1071899,1052492
4032,Hyderabad,2021,MARUTI,S PRESSO,VXI,6492,1,Petrol,367000,489699,17100,472599,460057
4033,Hyderabad,2017,MARUTI,DZIRE,VXI,54189,2,Petrol,507000,647099,5000,642099,628201
4034,Hyderabad,2021,MARUTI,CIAZ,ALPHA 1.5 MT VTVT SHVS,4929,1,Petrol,474000,1049399,18600,1030799,1016901
4035,Hyderabad,2018,HYUNDAI,EON,SPORTZ,44838,1,Petrol,468000,374899,14000,360899,348357
4036,Hyderabad,2019,MARUTI,ALTO K10,VXI AMT,59487,2,Petrol,507000,466799,26300,440499,427957
4037,Hyderabad,2021,MAHINDRA,XUV 3OO,1.2 W8 OPT,13215,1,Petrol,715000,1205199,22400,1182799,1168901
4038,Hyderabad,2021,HYUNDAI,NEW I20,ASTA (O) 1.2 MT,4206,1,Petrol,474000,1012899,10100,1002799,993111
4039,Hyderabad,2019,KIA,SELTOS,GTX + AT PETROL,45343,1,Petrol,715000,1773699,94000,1679699,1665801
4040,Hyderabad,2017,HYUNDAI,CRETA,1.6 SX PLUS DIESEL,78820,1,Diesel,507000,1231199,117300,1113899,1094492
4041,Hyderabad,2016,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,99411,1,Diesel,715000,1104599,17850,1086749,1077061
4042,Hyderabad,2018,HYUNDAI,NEW SANTRO,ERA 1.1,17258,1,Petrol,169000,439599,0,439599,425701
4043,Hyderabad,2019,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,36488,1,Petrol,507000,610999,45700,565299,551401
4044,Hyderabad,2015,HYUNDAI,EON,MAGNA + 1.0 LITRE KAPPA,56285,1,Petrol,140000,335199,0,335199,323011
4045,Hyderabad,2019,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,32580,1,Petrol,507000,599099,17000,582099,568201
4046,Hyderabad,2018,HYUNDAI,ELITE I20,ASTA 1.2,81241,1,Petrol,715000,704699,9400,695299,681401
4047,Hyderabad,2018,MARUTI,ALTO K10,VXI,79907,2,Petrol,507000,391099,24400,366699,354157
4048,Hyderabad,2015,HYUNDAI,I20 ACTIVE,1.2 S,65584,1,Petrol,181000,582399,0,582399,572711
4049,Hyderabad,2014,MARUTI,WAGON R 1.0,VXI,76151,1,Petrol,181000,367199,16700,350499,337957
4050,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,57256,2,Petrol,507000,551199,33200,517999,504101
4051,Hyderabad,2021,HONDA,WR-V,1.5 i-DTEC VX MT,13151,1,Diesel,715000,1333699,59500,1274199,1262011
4052,Hyderabad,2020,HYUNDAI,NEW SANTRO,SPORTZ 1.1,19500,1,Petrol,474000,558699,0,558699,549011
4053,Hyderabad,2019,HYUNDAI,NEW SANTRO,SPORTZ 1.1,74481,1,Petrol,507000,502699,32000,470699,456801
4054,Hyderabad,2013,MARUTI,WAGON R 1.0,VXI,53956,2,Petrol,181000,348049,5000,343049,330507
4055,Hyderabad,2018,HONDA,AMAZE,1.5 SMT O I DTEC,58210,1,Diesel,507000,760099,0,760099,747911
4056,Hyderabad,2013,MARUTI,WAGON R 1.0,VXI,21934,1,Petrol,140000,372499,17200,355299,345611
4057,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,20079,2,Petrol,169000,555899,7200,548699,534801
4058,Hyderabad,2019,MARUTI,ALTO K10,VXI,46722,1,Petrol,507000,423799,39000,384799,372257
4059,Hyderabad,2020,MARUTI,S PRESSO,VXI PLUS,39233,1,Petrol,507000,467899,31450,436449,423907
4060,Hyderabad,2018,MARUTI,ALTO K10,VXI,10387,1,Petrol,169000,422699,5000,417699,408011
4061,Hyderabad,2021,HYUNDAI,NEW I20,Asta 1.0 GDI Turbo IMT,9621,1,Petrol,367000,1087499,67300,1020199,1010511
4062,Hyderabad,2018,HYUNDAI,CRETA,1.6 SX (O) CRDI,53497,1,Diesel,315000,1449099,46100,1402999,1383592
4063,Hyderabad,2018,MARUTI,ALTO 800,LXI,64650,2,Petrol,507000,336699,16000,320699,308157
4064,Hyderabad,2013,MARUTI,WAGON R 1.0,VXI,54879,2,Petrol,181000,331799,8900,322899,310357
4065,Hyderabad,2018,MARUTI,ALTO K10,VXI,18954,2,Petrol,169000,414499,32300,382199,372511
4066,Hyderabad,2018,MARUTI,WAGON R 1.0,VXI,23490,1,Petrol,169000,497499,21000,476499,463957
4067,Hyderabad,2020,HYUNDAI,CRETA,1.6 SX VTVT,80049,1,Petrol,507000,1234699,49600,1185099,1165692
4068,Hyderabad,2016,HONDA,JAZZ,1.2 VX I-VTECH,72488,1,Petrol,102000,649399,13000,636399,622501
4069,Hyderabad,2017,MARUTI,WAGON R 1.0,VXI,57522,1,Petrol,507000,428899,9700,419199,406657
4070,Hyderabad,2017,HYUNDAI,EON,MAGNA PLUS,46205,1,Petrol,169000,366099,0,366099,353557
4071,Hyderabad,2019,HYUNDAI,VERNA,1.6 SX VTVT (O),74560,1,Petrol,715000,1009799,7100,1002699,983292
4072,Hyderabad,2022,MARUTI,S PRESSO,VXI PLUS,14145,1,Petrol,507000,612899,25500,587399,574857
4073,Hyderabad,2019,MARUTI,S CROSS,DELTA SHVS,15670,1,Diesel,367000,1119099,47700,1071399,1061711
4074,Hyderabad,2016,MARUTI,ALTO K10,VXI,38874,1,Petrol,140000,353099,5000,348099,335557
4075,Hyderabad,2017,MARUTI,ALTO K10,VXI,11116,1,Petrol,169000,400899,0,400899,388357
4076,Hyderabad,2019,MARUTI,S CROSS,DELTA SHVS,21892,1,Diesel,474000,1056499,0,1056499,1042601
4077,Hyderabad,2019,HYUNDAI,NEW SANTRO,1.1 SPORTS AMT,25918,1,Petrol,367000,591499,0,591499,577601
4078,Hyderabad,2018,HONDA,CITY,VX MT PETROL,55618,1,Petrol,507000,1014899,71500,943399,929501
4079,Hyderabad,2014,FORD,ECOSPORT,1.0 ECOBOOST TITANIUM OPT,83540,1,Petrol,102000,675999,7300,668699,656157
4080,Hyderabad,2019,MARUTI,VITARA BREZZA,ZDI PLUS DUAL TONE,59311,1,Diesel,715000,1004999,0,1004999,991101
4081,Hyderabad,2017,HONDA,CITY,V MT PETROL,60842,1,Petrol,507000,798299,46000,752299,738401
4082,Hyderabad,2020,DATSUN,REDI GO,1.0 S AT,38515,1,Petrol,468000,364899,0,364899,352357
4083,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,30208,1,Petrol,169000,554699,18500,536199,522301
4084,Hyderabad,2018,JEEP,COMPASS,LIMITED 1.4 AT,73576,1,Petrol,715000,1453699,131200,1322499,1308601
4085,Hyderabad,2019,RENAULT,DUSTER,RXZ DIESEL 110,43889,1,Diesel,507000,1208599,71400,1137199,1125011
4086,Hyderabad,2017,MARUTI,ALTO K10,VXI,39794,1,Petrol,169000,392899,20100,372799,360257
4087,Hyderabad,2018,HYUNDAI,CRETA,1.6 SX (O) CRDI,57825,1,Diesel,315000,1404099,69500,1334599,1315192
4088,Hyderabad,2017,HYUNDAI,CRETA,1.6 CRDI SX PLUS AUTO,83130,1,Diesel,507000,1206299,20100,1186199,1166792
4089,Hyderabad,2019,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,65057,1,Petrol,507000,605899,55100,550799,536901
4090,Hyderabad,2020,MARUTI,S PRESSO,VXI PLUS,37774,1,Petrol,507000,464299,0,464299,451757
4091,Hyderabad,2019,HYUNDAI,NEW SANTRO,1.1 MAGNA AMT,36128,1,Petrol,169000,535299,5000,530299,516401
4092,Hyderabad,2020,MG,HECTOR,SMART DCT PETROL,18555,1,Petrol,474000,1852299,92000,1760299,1746401
4093,Hyderabad,2016,MARUTI,BALENO,ZETA 1.2 K12,65642,1,Petrol,102000,645499,5100,640399,626501
4094,Hyderabad,2020,HYUNDAI,GRAND I10 NIOS,SPORTZ PETROL,20211,1,Petrol,367000,680799,0,680799,666901
4095,Hyderabad,2017,HYUNDAI,CRETA,1.6 SX (O) CRDI,82921,1,Diesel,507000,1263999,117700,1146299,1126892
4096,Hyderabad,2017,MARUTI,ALTO K10,VXI,33146,1,Petrol,169000,390599,28800,361799,349257
4097,Hyderabad,2021,TATA,NEXON,XZ+ 1.2,14460,1,Petrol,507000,1112699,85700,1026999,1017311
4098,Hyderabad,2017,HYUNDAI,ELITE I20,ASTA 1.2,41142,1,Petrol,169000,696799,8950,687849,673951
4099,Hyderabad,2021,MARUTI,DZIRE,ZXI,12005,1,Petrol,715000,841299,0,841299,831611
4100,Hyderabad,2017,MARUTI,ALTO K10,VXI,49690,1,Petrol,169000,393799,20100,373699,361157
4101,Hyderabad,2020,MARUTI,CELERIO X,Zxi,29801,1,Petrol,507000,569799,23100,546699,534157
4102,Hyderabad,2017,HYUNDAI,GRAND I10,ASTA 1.2 VTVT,98014,1,Petrol,507000,569999,21200,548799,534901
4103,Hyderabad,2020,MARUTI,S PRESSO,VXI PLUS,11036,1,Petrol,367000,512299,20800,491499,478957
4104,Hyderabad,2019,FORD,ECOSPORT,1.5 TITANIUM PLUS TI VCT AT,20686,1,Petrol,474000,1012299,0,1012299,1002611
4105,Hyderabad,2021,MARUTI,ALTO,LXI,52067,1,Petrol,507000,394199,0,394199,384511
4106,Hyderabad,2014,MARUTI,WAGON R 1.0,VXI,61324,2,Petrol,181000,396299,14600,381699,372011
4107,Hyderabad,2019,MARUTI,ALTO 800,LXI,34313,1,Petrol,169000,336699,16000,320699,308157
4108,Hyderabad,2020,KIA,SELTOS,1.5 GTX+ AT,73138,1,Diesel,715000,1669199,0,1669199,1655301
4109,Hyderabad,2022,MARUTI,ALTO,VXI,2172,1,Petrol,367000,472799,12400,460399,447857
4110,Hyderabad,2021,MARUTI,S PRESSO,VXI PLUS AGS,10685,1,Petrol,367000,472599,11500,461099,448557
4111,Hyderabad,2017,MARUTI,CIAZ,DELTA 1.4 VVT AT,36667,1,Petrol,169000,850499,0,850499,840811
4112,Hyderabad,2020,MARUTI,S PRESSO,VXI PLUS,75220,1,Petrol,507000,487599,24700,462899,450357
4113,Hyderabad,2017,HYUNDAI,CRETA,1.6 SX PLUS PETROL,94538,2,Petrol,507000,1061099,31000,1030099,1020411
4114,Hyderabad,2017,HONDA,CITY,V MT PETROL,73848,1,Petrol,507000,823299,33200,790099,776201
4115,Hyderabad,2019,MARUTI,S PRESSO,VXI PLUS,31704,1,Petrol,507000,467599,5000,462599,450057
4116,Hyderabad,2019,HYUNDAI,ELITE I20,1.2  ASTA (O) CVT,60066,1,Petrol,507000,828599,0,828599,814701
4117,Hyderabad,2019,HYUNDAI,NEW SANTRO,SPORTZ 1.1,50555,2,Petrol,507000,534099,0,534099,520201
4118,Hyderabad,2021,HYUNDAI,VENUE,SX(O) CRDi,31351,1,Diesel,507000,1201699,60700,1140999,1127101
4119,Hyderabad,2019,HONDA,CITY,ZX CVT,96918,1,Petrol,507000,1130399,26700,1103699,1089801
4120,Hyderabad,2013,MARUTI,WAGON R 1.0,LXI,53633,2,Petrol,140000,342399,0,342399,329857
4121,Hyderabad,2021,HYUNDAI,VERNA,SX(O) PETROL AT,8070,1,Petrol,474000,1605999,0,1605999,1596311
4122,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ (O) 1.2 AT VTVT,52665,1,Petrol,507000,624899,39700,585199,571301
4123,Hyderabad,2020,HYUNDAI,NEW SANTRO,SPORTZ 1.1,45159,1,Petrol,507000,558699,16000,542699,533011
4124,Hyderabad,2018,FORD,ECOSPORT,1.5TITANIUM TDCI,70310,1,Diesel,507000,864099,0,864099,850201
4125,Hyderabad,2019,SKODA,OCTAVIA,2.0 L&K AT TDI,58687,1,Diesel,715000,2102199,158200,1943999,1934311
4126,Hyderabad,2018,HYUNDAI,CRETA,1.6 SX PLUS DIESEL,50591,1,Diesel,315000,1326299,80200,1246099,1226692
4127,Hyderabad,2020,HYUNDAI,CRETA,SX PETROL MT,27139,2,Petrol,715000,1500699,37900,1462799,1443392
4128,Hyderabad,2017,MARUTI,IGNIS,DELTA 1.2 K12,86513,1,Petrol,507000,502899,52400,450499,436601
4129,Hyderabad,2020,MARUTI,S PRESSO,VXI,32478,1,Petrol,507000,469099,0,469099,459411
4130,Hyderabad,2020,HYUNDAI,VENUE,1.0 turbo GDI IMT SX O,22613,1,Petrol,507000,1180699,86800,1093899,1084211
4131,Hyderabad,2018,JEEP,COMPASS,2.0 LIMITED,58758,1,Diesel,507000,1515999,40800,1475199,1455792
4132,Hyderabad,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,35754,1,Petrol,169000,555899,6700,549199,535301
4133,Hyderabad,2018,MARUTI,ALTO 800,LXI,32203,1,Petrol,169000,336699,10000,326699,314157
4134,Hyderabad,2018,HONDA,CITY,ZX CVT ANNIVERSARY EDITION,15569,1,Petrol,169000,1175799,27200,1148599,1134701
4135,Hyderabad,2018,HYUNDAI,VERNA,1.6 CRDI SX + AT,56134,2,Diesel,507000,1138599,30400,1108199,1098511
4136,Hyderabad,2018,MARUTI,IGNIS,ALPHA 1.2 K12 DUAL TONE,14279,3,Petrol,169000,616299,0,616299,604111
4137,Hyderabad,2018,HYUNDAI,VERNA,1.6 CRDI SX + AT,90401,1,Diesel,507000,1016799,88000,928799,909392
4138,Hyderabad,2021,MAHINDRA,MARAZZO,M 6 + 8 STR,47115,1,Diesel,715000,1544599,189700,1354899,1342711
4139,Hyderabad,2017,MARUTI,CIAZ,ALPHA 1.4 VVT AMT,54211,2,Petrol,507000,787599,14600,772999,759101
4140,Hyderabad,2019,MARUTI,CIAZ,ZETA 1.5 SHVS VVT MT,30901,2,Petrol,169000,855999,23800,832199,818301
4141,Hyderabad,2018,HYUNDAI,VERNA,1.6 CRDI SX + AT,58776,1,Diesel,315000,1105499,0,1105499,1086092
4142,Hyderabad,2021,MARUTI,ALTO,VXI,11574,1,Petrol,507000,435999,33000,402999,393311
4143,Hyderabad,2018,MARUTI,ALTO 800,LXI,44810,2,Petrol,507000,336699,16000,320699,308157
4144,Hyderabad,2018,MARUTI,VITARA BREZZA,ZDI+ DUAL TONE AMT,60208,2,Diesel,715000,958699,5000,953699,939801
4145,Hyderabad,2020,MG,HECTOR PLUS,SHARP DCT,17985,1,Petrol,474000,1876099,66600,1809499,1795601
4146,Hyderabad,2018,MARUTI,ALTO 800,LXI OPT,39492,1,Petrol,169000,350299,18200,332099,319557
4147,Hyderabad,2019,JEEP,COMPASS,LIMITED (O) 2.0,50070,1,Diesel,507000,1591899,75200,1516699,1497292
4148,Hyderabad,2018,MARUTI,ALTO K10,VXI,33642,1,Petrol,468000,401799,17600,384199,371657
4149,Hyderabad,2018,MARUTI,VITARA BREZZA,VDI AMT,97271,1,Diesel,715000,819499,0,819499,805601
4150,Hyderabad,2021,MARUTI,S PRESSO,LXI (O) CNG,29604,1,Petrol + CNG,507000,509499,0,509499,499811
4151,Hyderabad,2019,MARUTI,ALTO 800,LXI,67446,2,Petrol,507000,353299,23800,329499,319811
4152,Hyderabad,2018,MARUTI,ALTO K10,VXI,91993,1,Petrol,507000,401899,0,401899,389357
4153,Hyderabad,2014,MARUTI,WAGON R 1.0,VXI,56693,2,Petrol,140000,394699,11700,382999,370457
4154,Hyderabad,2017,MARUTI,IGNIS,DELTA 1.2 K12,60126,2,Petrol,507000,495349,41550,453799,439901
4155,Hyderabad,2019,HONDA,JAZZ,VX EXCLUSIVE CVT,12751,1,Petrol,367000,918799,22600,896199,884011
4156,Hyderabad,2019,HONDA,WR-V,1.2 i-VTEC VX MT,27043,2,Petrol,169000,855099,0,855099,841201
4157,Hyderabad,2019,MARUTI,CIAZ,ALPHA 1.5 AT SHVS,67388,1,Petrol,507000,894599,0,894599,880701
4158,Hyderabad,2021,MARUTI,ALTO,VXI,13565,1,Petrol,507000,431749,32150,399599,387057
4159,Hyderabad,2018,MARUTI,ALTO K10,VXI,31007,3,Petrol,169000,407499,17800,389699,377157
4160,Hyderabad,2021,DATSUN,REDI GO,1.0 T(O),33063,2,Petrol,507000,400399,24000,376399,363857
4161,Hyderabad,2021,MARUTI,XL6,ALPHA AT SHVS,17341,1,Petrol,715000,1287099,54900,1232199,1222511
4162,Hyderabad,2021,MARUTI,S PRESSO,VXI PLUS,25758,1,Petrol,507000,492699,9700,482999,470457
4163,Hyderabad,2017,NISSAN,MICRA ACTIVE,XV S,69962,1,Petrol,507000,440599,0,440599,426701
4164,Hyderabad,2018,FORD,ECOSPORT,1.5 TDCI TITANIUM PLUS,72270,1,Diesel,715000,972299,0,972299,958401
4165,Hyderabad,2019,HYUNDAI,CRETA,1.6 VTVT SX AUTO,83734,1,Petrol,715000,1358199,123200,1234999,1215592
4166,Hyderabad,2017,HYUNDAI,VERNA,1.6 CRDI SX + AT,93464,1,Diesel,507000,991499,109400,882099,862692
